id_1,id_2,time_diff_min,battery_diff,wave_period_diff,wave_height_diff,turbidity_diff,water_temp_diff,same_beach,rule_based_flag,is_duplicate
33891,33892,11,9,9.11,1.38,24.04,5.61,1,0,0
15400,15401,55,22,9.66,0.18,61.97,0.33,1,0,0
11569,11570,23,44,1.06,0.66,32.82,1.07,1,0,0
19195,19196,54,52,5.3,0.66,86.69,0.95,1,0,0
21630,21631,39,38,8.89,0.35,25.93,4.18,1,0,0
27679,27680,53,54,7.99,0.17,28.55,1.56,1,0,0
13294,13295,43,34,4.11,1.3,0.72,1.51,1,0,1
4176,4177,56,3,6.01,0.55,88.71,4.16,1,0,0
28886,28889,51,1,7.09,0.66,52.52,0.64,1,0,0
11142,11143,31,17,2.86,3.13,74.26,7.41,1,0,0
11859,11860,29,13,1.97,0.16,56.7,0.85,1,0,0
13472,13474,49,42,5.65,1.95,37.02,5.23,1,0,0
7107,7108,27,12,3.76,2.11,5.46,6.25,1,0,0
28500,28501,21,16,12.05,2.95,31.89,4.71,1,0,0
14069,14070,54,26,9.22,0.1,14.75,5.2,1,0,0
19547,19548,51,54,3.07,2.5,63.77,8.29,1,0,0
3003,3004,9,4,3.5,2,59.02,5.78,1,0,0
2574,2576,38,17,5.4,1.83,13.14,7.91,1,0,0
15876,15877,25,77,5.78,3.16,28.3,1.8,1,0,0
20955,20956,50,89,2.51,0.51,76.1,0.19,1,0,0
26593,26594,25,27,4.05,0.33,37.24,4.2,1,0,0
17882,17883,14,8,1.18,1.63,42.79,3,1,0,0
14419,14420,58,6,1.37,3.02,57.86,3.98,1,0,0
8272,8273,37,31,2.58,0.23,20.04,5.83,1,0,0
30135,30136,47,94,1.19,1.27,4.4,4.22,1,0,1
16546,16547,46,41,1.44,0.54,13.34,5.1,1,0,0
33357,33358,43,2,10.88,0.66,74.33,3.13,1,0,0
31502,31503,23,17,4.67,0.81,18.23,0.7,1,0,0
9883,9884,41,36,1.8,0.38,25.99,0.96,1,0,0
11798,11799,33,40,5.89,0.2,2.79,0.81,1,0,1
24618,24620,35,45,1.42,0.59,33.62,4.26,1,0,0
22847,22848,45,47,1.17,1.63,62.49,8.29,1,0,0
21292,21294,53,60,3.58,2.56,36.94,0.34,1,0,0
10660,10661,20,77,0.82,1.6,40.79,0.72,1,0,0
10701,10702,53,27,0.68,0.78,5,3.66,1,0,1
22856,22857,56,40,0.19,2.98,31.46,0.4,1,0,0
27055,27056,45,8,3.45,2.22,42.95,4.48,1,0,0
18869,18870,6,33,11.82,1.29,18.68,5.2,1,0,0
2607,2608,44,61,2.43,0.4,2.35,4.37,1,0,1
11167,11168,29,18,11.1,2.03,18.38,7.62,1,0,0
24259,24260,25,10,1.52,0.42,28.12,0.84,1,0,0
177,178,38,1,3.58,3.36,62.73,3.46,1,0,0
11141,11142,49,5,3.54,0.54,65.05,0.45,1,0,0
20017,20018,6,14,1.41,0.69,29.81,3.87,1,0,0
4705,4707,39,53,4.55,0.24,69.86,0.37,1,0,0
15480,15481,5,24,3.89,1.72,15.65,5.6,1,1,0
25567,25568,39,4,12.81,1.62,46.4,1.91,1,0,0
10772,10773,34,11,10.67,4.84,33.61,1.53,1,0,0
19087,19088,48,8,10.13,3.71,58.48,3.47,1,0,0
15654,15655,20,7,7.82,2.98,46.24,1.94,1,0,0
28987,28988,55,17,9.5,2.06,8.17,0.86,1,0,1
18384,18386,54,3,10.23,3.23,1.38,0.47,1,0,1
34471,34472,52,44,2.23,4.18,10.78,2.06,1,0,1
16086,16087,28,17,11.51,2.86,14.5,3.06,1,0,1
21061,21062,46,23,0.19,3.41,15.9,0.5,1,0,0
17459,17460,40,25,14.34,0.12,14.75,4.29,1,0,1
2426,2427,59,7,2.58,0.64,25.63,3.34,1,0,0
6708,6709,28,69,8.67,1.94,2.03,0.16,1,0,1
33296,33297,21,15,3.76,2.01,20.86,2.71,1,0,0
23146,23147,40,34,2.17,0.92,17.09,0.82,1,0,0
26933,26934,58,74,1.57,0.01,42.49,0.27,1,0,0
34814,34815,39,20,8.73,0.98,37.51,4.28,1,0,0
14344,14345,19,54,10.09,0.14,67.15,5.41,1,0,0
8883,8885,38,58,5.62,1.24,24.24,0.97,1,0,0
6760,6761,7,49,1.09,0.24,79.65,0.55,1,0,0
28307,28308,15,6,2.2,3.36,26.65,5.23,1,0,0
3025,3026,34,79,8.49,2.76,11.09,0.56,1,0,1
25616,25617,27,2,5.32,2.68,57.4,0.18,1,0,0
8056,8057,14,18,0.1,3.35,53.6,5.23,1,0,0
29138,29139,37,17,1.92,2.71,71.43,1.68,1,0,0
5613,5614,40,20,1.38,2.08,59.67,1.48,1,0,0
14058,14059,32,30,10.99,0.86,55.46,0.78,1,0,0
21251,21252,48,66,10.05,1.56,10.97,1.28,1,0,1
16481,16482,57,63,2.54,3.08,0.42,3.03,1,0,1
27095,27096,44,46,6.36,1.38,46,0.54,1,0,0
11882,11883,24,27,6.16,1.08,25.92,1.78,1,0,0
13473,13474,33,23,7.53,1.69,20.85,0.04,1,0,0
2119,2120,55,20,7.28,1.36,50.49,4.04,1,0,0
11082,11084,43,58,5.34,0.09,38.94,0.5,1,0,0
15707,15708,57,21,7.72,0.89,76.82,3.17,1,0,0
3081,3082,45,11,4.94,0.58,9.31,1.86,1,0,1
33253,33254,21,3,6.87,0.71,18.57,0.98,1,0,0
8881,8883,52,46,5.62,2,3.81,1.54,1,0,1
15081,15082,19,11,4.52,0.75,8.8,2.85,1,0,1
33449,33450,8,32,9.53,1.27,8.19,1.44,1,0,1
20047,20048,35,47,7.42,0.14,27.2,4.21,1,0,0
18953,18954,26,3,6.81,1.12,20.98,7.54,1,0,0
11503,11504,42,41,6.57,2.68,32.41,4.15,1,0,0
16824,16825,54,6,11.09,1.56,15.73,4.9,1,0,0
6415,6416,30,60,0.16,1.25,75.92,5.6,1,0,0
3897,3899,57,10,2.39,1.79,80.21,3.57,1,0,0
15789,15790,47,36,6.25,0.91,23.76,4.8,1,0,0
34087,34088,50,1,8.59,0.06,70.2,0.17,1,0,0
21441,21443,28,45,6.43,2.75,54.4,0.28,1,0,0
11577,11578,52,63,0.6,2.77,35.78,8.71,1,0,0
20566,20567,52,60,1.78,1.65,20.77,0.2,1,0,0
27389,27391,31,57,1.26,3.15,43.13,5.52,1,0,0
34942,34943,13,77,12.34,3.82,8.67,4.74,1,0,1
25634,25636,44,0,7.23,1.15,21.99,4.69,1,0,0
27292,27293,6,22,3.74,1.57,20.34,1.5,1,0,0
25334,25335,35,39,0,2.57,63.1,6.14,1,0,0
5182,5183,27,66,2.17,1.67,46.01,3,1,0,0
1718,1719,17,65,4.12,1.02,1.26,3.48,1,0,1
27847,27848,44,44,4.17,1.29,22.58,5.51,1,0,0
25327,25328,49,61,7.52,2.21,62.97,4.96,1,0,0
13394,13395,25,6,11.4,1.12,18.43,6.96,1,0,0
20458,20459,42,40,6.83,3.95,68.98,4.41,1,0,0
11293,11294,10,88,5.72,1.7,10.63,1.02,1,0,1
26708,26709,15,6,5.43,2.98,25.01,9,1,0,0
30207,30208,37,7,1.17,1.32,11.01,0.66,1,0,1
22442,22443,54,2,9,2.59,61.74,4.29,1,0,0
8873,8874,37,33,4.47,0.02,63.08,0.88,1,0,0
15921,15922,59,9,8.47,1.74,38.28,7.55,1,0,0
20643,20644,38,10,3.18,0.16,30.62,1.59,1,0,0
14790,14791,50,96,9.57,0.27,52.91,4.67,1,0,0
12793,12794,56,29,10.97,1.71,55.03,2.93,1,0,0
5929,5930,36,45,1.53,0.72,7.87,2.33,1,0,1
32987,32988,42,59,6.13,3.09,10.73,8.18,1,0,0
9342,9343,24,87,9.49,3.58,25.48,2.04,1,0,0
9831,9832,28,37,5.74,2.25,6.4,2.76,1,0,1
29797,29798,50,30,1.02,0.69,15.74,0.24,1,0,0
5253,5254,55,52,6.08,1.8,6.85,4.66,1,0,1
11035,11036,14,10,1.92,0.57,75.23,2.21,1,0,0
11200,11201,22,20,2.26,1.78,25.95,6.81,1,0,0
33476,33478,49,75,12.26,0.12,14.95,5.48,1,0,0
5711,5712,30,34,0.31,1.63,35.75,3.57,1,0,0
12164,12165,20,56,8.13,0.41,14.65,1.88,1,0,1
10869,10870,38,53,1.98,0.43,36.99,2.31,1,0,0
22762,22763,29,21,3.59,0.79,10.97,6.7,1,0,0
33792,33793,55,68,5.76,0.19,35.41,6.66,1,0,0
16200,16201,38,24,2.72,1.85,9.91,7.88,1,0,0
19140,19141,34,74,2.18,3.48,27.89,2.16,1,0,0
27964,27965,54,7,0,2.88,64.42,4.86,1,0,0
32502,32503,12,3,0.34,0.71,49.09,4.55,1,0,0
384,385,58,41,4.07,2.42,26.45,5.33,1,0,0
18880,18881,38,5,1.1,2.26,21.99,3.7,1,0,0
12354,12355,27,25,9.66,2.25,17.25,8.14,1,0,0
14137,14138,39,40,11.03,0.8,24.9,6.39,1,0,0
22564,22565,44,4,8.19,0.36,61.74,5.31,1,0,0
11371,11372,56,36,11.32,2.03,67.08,1.09,1,0,0
2592,2594,55,56,3.71,1.5,23.88,0.67,1,0,0
31261,31262,13,3,7.46,2.38,34.54,6.95,1,0,0
24684,24685,57,50,1.37,1.33,12.98,5,1,0,1
3147,3148,39,50,2.4,0.46,23.2,2.39,1,0,0
24651,24652,57,50,9.48,3.47,10.91,2.5,1,0,1
7939,7940,59,14,5.51,1.59,3.38,4.56,1,0,1
27180,27181,19,91,5.57,0.62,9.59,7.4,1,0,0
1141,1142,45,44,6.73,2.2,88.88,2.06,1,0,0
2555,2556,17,75,4.97,2.16,11.96,3.51,1,0,1
19604,19606,52,69,4.95,0.65,62.62,0.87,1,0,0
18345,18346,48,7,8.59,0.64,57.8,6.95,1,0,0
6861,6862,28,29,7.94,0.16,28.45,1.91,1,0,0
2493,2494,51,28,2.15,0.48,54.95,1.87,1,0,0
21751,21752,44,53,11.03,4.66,19.19,1.94,1,0,0
8758,8759,32,22,4.59,0.09,18.95,1.13,1,0,0
283,284,16,33,8.28,0.86,35.36,5.51,1,0,0
13442,13443,9,14,7.18,0.08,2.52,0.93,1,0,1
12039,12040,33,57,4.27,2.85,22.91,7.89,1,0,0
9395,9396,59,22,13.15,1.79,19.94,3.7,1,0,0
7731,7732,58,15,1.34,2.92,37.75,8.65,1,0,0
32853,32854,14,43,2.58,0.18,32.17,1.3,1,0,0
10432,10433,23,2,3.8,0.74,12.53,2.44,1,0,1
24978,24979,42,43,5.3,0.16,1.24,3.77,1,0,1
20169,20171,46,2,6.32,1.45,13.47,2.3,1,0,1
32146,32147,58,47,2.04,1.51,13.54,2.85,1,0,1
23215,23216,58,60,5.64,1.02,10.1,0.45,1,0,1
19158,19159,36,15,4.52,1.88,8,3.42,1,0,1
5949,5950,43,32,9.39,3.69,42.93,2.53,1,0,0
14626,14627,29,14,11.55,0.63,1.32,5.52,1,0,0
8641,8642,34,52,3.22,0.55,24.49,7.96,1,0,0
7303,7305,49,15,1.99,3.7,9.97,4.96,1,0,1
17048,17049,12,57,10.21,0.29,4.48,3.23,1,0,1
7600,7601,50,70,6.7,0.12,41.38,2.43,1,0,0
3023,3024,7,46,3.45,0.65,81.64,1.68,1,0,0
3631,3632,48,4,3.06,0.25,46.78,3.68,1,0,0
7130,7131,47,29,5.51,3.66,49.63,2.53,1,0,0
1386,1387,43,49,11.37,3.11,40.51,4.87,1,0,0
2934,2936,33,23,11.96,2.26,36.87,5.67,1,0,0
29975,29976,53,46,1.93,0.54,48.7,8.38,1,0,0
27550,27551,55,18,4.27,2.2,21.83,3.72,1,0,0
17210,17211,18,71,0.63,1.12,68.96,0.85,1,0,0
18364,18365,18,20,5.36,1.71,10.45,1.99,1,0,1
18283,18284,13,52,0.27,3.51,17.91,6.7,1,0,0
24329,24330,19,18,0.63,0.09,24.9,1.42,1,0,0
17715,17716,30,6,2.72,0.34,33.49,0.58,1,0,0
25859,25860,48,4,9.21,2.4,42.7,1.7,1,0,0
3896,3897,25,9,7.4,4.14,82.05,0.32,1,0,0
18321,18322,13,21,6.08,3.36,0.37,1.16,1,0,1
26693,26694,35,23,5.37,3.42,27.3,4.23,1,0,0
6350,6351,54,65,3.59,2.17,15.9,2.2,1,0,0
12787,12788,29,2,3.35,1.44,26.54,0.14,1,0,0
11834,11835,39,25,0.91,0.9,40.94,4.94,1,0,0
6435,6436,47,35,1.15,4.14,2.71,0.29,1,0,1
12832,12833,44,31,1.31,2.05,70.08,2.34,1,0,0
4019,4020,53,39,0.48,1.89,33.23,1.11,1,0,0
7090,7091,33,2,0.92,0.25,3.15,4.17,1,0,1
8881,8882,16,76,2.43,0.91,2.69,1.13,1,0,1
29146,29147,21,32,2.05,1.77,63.87,0.28,1,0,0
7087,7088,28,37,4.55,1.45,60.47,3.31,1,0,0
14804,14805,43,38,0.43,1.16,31.7,2.45,1,0,0
16322,16323,5,16,6.85,1.16,41.28,0.62,1,1,0
19007,19008,56,65,0.53,1.2,56.68,0.71,1,0,0
20813,20814,47,22,4.27,1.24,16.37,6.94,1,0,0
24740,24742,57,23,4.66,2.73,8.42,5.83,1,0,0
21895,21896,48,21,7.68,0.56,18.51,7.15,1,0,0
30157,30158,39,26,4.52,3.69,3.51,2.91,1,0,1
6923,6924,51,30,5.53,1.27,36.28,2.04,1,0,0
3430,3431,38,22,13.23,2.5,40.74,4.29,1,0,0
1895,1896,36,47,10.95,4.81,30.25,0.04,1,0,0
13454,13455,6,29,5.83,1.51,2.12,5.82,1,0,0
24023,24025,58,60,8.54,0.17,7.77,1.31,1,0,1
237,238,52,32,0.73,4.03,79.28,5.03,1,0,0
23930,23931,35,95,2.91,4.24,9.92,4.9,1,0,1
9418,9419,55,36,0.17,1.39,27.36,4.25,1,0,0
15307,15308,38,10,4.03,0.55,19.87,2.06,1,0,0
30146,30147,29,29,13.7,2.98,31.78,4.09,1,0,0
32531,32532,53,31,0.01,0.59,53.35,2.62,1,0,0
20333,20334,59,19,0.44,3.65,36.79,8.81,1,0,0
29966,29967,59,19,6,1.11,9.34,6.5,1,0,0
28796,28798,60,20,2.39,0.1,47.09,1.89,1,0,0
25452,25453,52,15,2.18,1.57,30.3,5.68,1,0,0
17398,17399,7,81,7.83,1.1,13.95,0.29,1,0,1
18859,18860,46,60,5.57,0.29,10.46,5.61,1,0,0
10972,10973,40,49,0.99,0.23,9.36,2.3,1,0,1
17227,17228,53,67,7.26,0.8,55.97,1.91,1,0,0
8353,8354,48,50,4.62,3.19,72.91,2.51,1,0,0
34674,34675,40,39,6.85,1.04,32.93,0.4,1,0,0
25925,25926,49,34,1.29,0.86,64.5,2.8,1,0,0
8595,8596,53,40,4.48,2.63,27.09,2.69,1,0,0
16725,16726,48,10,3.32,0.71,33.51,2.9,1,0,0
11369,11370,30,33,9.99,0.56,72.57,1.1,1,0,0
27242,27243,23,5,10.04,2.78,68.36,5.44,1,0,0
6117,6119,47,37,0.04,1.79,58.11,3.02,1,0,0
765,766,29,11,7.03,1.85,16.4,5.98,1,0,0
5111,5112,57,45,6.9,0.16,8.42,3.38,1,0,1
25381,25382,30,82,9.06,1.05,29.93,2.73,1,0,0
29551,29552,40,65,9.94,3.69,95.76,1.49,1,0,0
11245,11246,39,3,10.23,2.79,34.28,2.34,1,0,0
6418,6419,6,72,6.44,1.8,5.94,0.23,1,0,1
9187,9188,57,46,2.23,2.06,17.83,0.9,1,0,0
32485,32486,59,60,3.54,2.06,76.82,2.71,1,0,0
4286,4287,56,42,0.33,0.71,6.81,0.1,1,0,1
27028,27029,16,10,1.04,0.4,25.77,1.06,1,0,0
5172,5173,58,2,5.44,1.36,61.27,0.78,1,0,0
16803,16804,13,14,1.65,2.05,38.76,1.61,1,0,0
6689,6690,48,67,0.25,3.98,7.53,1.31,1,0,1
34853,34854,38,2,0.34,2.1,29.8,1.54,1,0,0
7202,7204,47,43,0.58,0.93,3.28,4.12,1,0,1
31338,31339,52,65,6.82,1.31,25.6,2.72,1,0,0
19205,19206,35,26,0.87,1.35,74.33,2.24,1,0,0
836,837,33,9,0.77,0.8,24.04,0.83,1,0,0
32784,32785,6,13,2,3.6,49.79,1.75,1,0,0
28866,28867,30,46,5.71,2.88,70.37,0.78,1,0,0
12002,12003,28,17,3.05,3.63,39.91,2.66,1,0,0
6547,6548,40,36,2.5,2.46,43.02,4.53,1,0,0
22041,22042,51,23,3.13,1.56,31.41,1.73,1,0,0
13464,13465,13,67,0.03,1.14,77.63,1.09,1,0,0
6138,6139,28,47,12.4,2.6,14.91,0.1,1,0,1
5831,5832,43,32,7.92,0.15,0.87,1.21,1,0,1
31069,31070,33,11,3.37,1.07,25.66,0.66,1,0,0
19799,19800,19,18,7.35,1.52,59.04,0.57,1,0,0
32664,32665,34,32,12.6,2.23,30.02,3.4,1,0,0
19947,19948,14,11,0.47,3.03,55.36,1.76,1,0,0
13385,13386,55,93,0.77,1.55,67.57,1.61,1,0,0
732,733,24,21,7.34,1.51,68.66,2.98,1,0,0
28315,28316,29,17,2.37,2.47,43.13,3.81,1,0,0
31771,31772,47,29,5.71,1.04,48.8,4.95,1,0,0
29584,29585,37,64,5.89,0.85,30.63,0.85,1,0,0
20507,20508,12,28,3.17,4.05,81.22,3.66,1,0,0
32954,32955,58,29,8.14,3.96,22.84,0.55,1,0,0
2659,2660,50,7,1.39,2.07,2.92,3.39,1,0,1
13619,13620,32,9,10.04,0.75,69.24,2.83,1,0,0
17681,17683,45,35,4.6,1.19,28.18,1.57,1,0,0
8317,8319,40,12,5.92,0.09,71.02,4.54,1,0,0
359,360,40,44,2.09,2.19,7.5,1.21,1,0,1
28076,28077,19,61,1.8,0.52,44.84,7.11,1,0,0
18909,18910,37,32,1.39,3.49,28.04,2.82,1,0,0
26019,26020,28,43,6.47,0.05,0.12,3.76,1,0,1
27516,27517,5,21,2.8,0.1,13.04,4.1,1,1,1
23725,23726,31,62,1.42,0.02,28.45,0.57,1,0,0
24,25,29,71,0.48,2.55,62.47,0.07,1,0,0
16987,16988,22,15,2.87,0.26,26.56,3.36,1,0,0
28895,28896,40,42,1.02,1.14,7.22,2.97,1,0,1
13738,13739,48,48,3.59,3.01,7.95,6,1,0,0
3426,3427,28,38,8.23,2.01,12.49,1.66,1,0,1
8437,8438,44,39,7.83,3.63,86.72,6.39,1,0,0
26812,26813,41,2,4.85,3.54,18.42,2.34,1,0,0
29647,29649,29,11,2.19,0.52,24.49,0.9,1,0,0
11976,11977,47,51,1.06,1.68,55.46,0.66,1,0,0
11317,11318,40,11,9.74,1.15,43.5,2.17,1,0,0
22036,22037,33,5,13.09,1.23,12.81,8.5,1,0,0
21410,21411,17,51,2.34,0.05,13.11,2.81,1,0,1
17898,17899,44,42,3.88,0.68,16.64,3.24,1,0,0
5120,5121,29,1,7.29,3.68,0.98,0.75,1,0,1
5513,5515,19,12,3.38,0.62,2.67,5.63,1,0,0
32698,32699,32,33,3.4,0.76,5.1,1.16,1,0,1
30137,30138,47,7,2.07,2.6,28.57,3.37,1,0,0
12194,12195,36,12,0.24,2.09,17.35,0.78,1,0,0
33707,33708,40,25,10.04,1.71,62.57,0.58,1,0,0
5616,5617,13,46,7.13,0.92,56.58,3.54,1,0,0
17159,17160,50,84,6.97,1.29,12.84,0.1,1,0,1
8937,8938,41,12,2.51,1.04,83.81,1.37,1,0,0
8015,8017,52,84,10.43,1.41,35.5,0.1,1,0,0
21342,21343,9,38,8.81,0.25,3.77,2.38,1,0,1
21730,21731,24,26,1.92,0.59,4.15,4.56,1,0,1
25248,25249,17,15,1.88,4.43,81.62,2.55,1,0,0
30794,30795,53,15,6.1,2.91,1.3,1.68,1,0,1
13371,13372,54,42,6.42,0.17,31.42,0.39,1,0,0
20210,20211,54,58,8.53,0.1,1.57,3.22,1,0,1
29678,29680,30,37,2.59,1.46,9.27,1.05,1,0,1
757,758,53,23,5.61,1.36,7.76,9.1,1,0,0
26243,26244,57,40,6.06,2.44,43.43,3.38,1,0,0
23979,23980,56,12,0.03,0.39,50.59,3.73,1,0,0
31160,31162,28,29,1.47,4.39,13.4,3.32,1,0,1
19605,19607,55,1,3.4,0.27,16.72,0.74,1,0,0
11575,11576,12,22,4.37,2.2,87.95,2.93,1,0,0
19964,19965,26,29,2.53,4.29,59.2,0.04,1,0,0
14690,14691,45,49,6.8,0.33,52.5,1.66,1,0,0
383,384,24,16,4.44,1.61,45.29,7.62,1,0,0
24253,24254,35,56,0.59,1.83,4.97,4.92,1,0,1
19788,19789,55,2,3.03,2.31,15.01,1.6,1,0,0
4150,4151,58,62,13.67,0.49,51.69,0.66,1,0,0
6377,6378,59,64,0.81,3.55,17.9,6.62,1,0,0
33240,33241,25,46,1.85,3.61,59.51,3.03,1,0,0
33039,33040,46,33,3.78,0.21,26.33,2.13,1,0,0
18297,18298,14,70,6.38,2.26,1.53,3.24,1,0,1
25905,25906,33,15,13.63,1.78,45.4,6.05,1,0,0
9976,9977,54,48,2.56,1.27,34.53,6.3,1,0,0
32463,32464,34,11,0.62,1.39,4.38,4.02,1,0,1
21698,21700,23,18,7.07,1,28.34,4.3,1,0,0
34867,34868,18,22,6.22,1.6,66.7,0.04,1,0,0
24346,24347,51,16,0.51,3.45,0.14,1.59,1,0,1
10793,10794,13,29,4.4,0.21,2.81,1.9,1,0,1
25950,25951,46,54,4.44,0.1,5.6,2.97,1,0,1
32983,32984,9,4,11.99,1.64,52.05,5.59,1,0,0
18625,18626,55,28,1.31,2.19,72.03,2.23,1,0,0
20609,20610,56,77,8.28,2.11,22.65,2.6,1,0,0
9117,9118,8,18,6.26,2.97,77.4,6.36,1,0,0
2918,2919,22,67,1.02,0.38,16.63,0.03,1,0,0
5255,5256,46,9,2.57,2.43,16.1,2.27,1,0,0
16241,16243,36,13,4.28,0.42,42.85,1.69,1,0,0
16254,16255,20,14,1.11,4.02,12.96,5.62,1,0,0
14658,14659,24,57,6.4,1.74,0.74,0.13,1,0,1
21498,21499,48,57,9.99,0.78,71.06,1.01,1,0,0
1202,1203,5,53,3.04,1.31,67.7,1,1,1,0
6901,6902,6,56,1.23,0.57,48.68,7.17,1,0,0
25901,25903,37,9,1.96,0.97,8.87,7.55,1,0,0
27708,27709,13,7,10.74,0.43,22.72,2.79,1,0,0
187,188,52,4,5.23,3.69,7.51,0.91,1,0,1
1998,1999,59,41,1.26,3.81,33.78,6.21,1,0,0
993,994,32,3,0.22,1.24,8.46,6.58,1,0,0
18436,18437,5,41,1.37,2.08,39.82,4.99,1,1,0
4076,4077,58,2,7.61,0.42,39.17,1.83,1,0,0
14082,14083,13,22,7.45,2.36,6.42,3.53,1,0,1
11714,11715,51,60,5.97,3.72,23.01,3.96,1,0,0
13197,13199,43,42,0.51,2.65,34.35,3.63,1,0,0
9363,9364,53,10,3.94,0.01,14.93,1.09,1,0,1
20572,20573,19,30,0.25,2.68,83.01,8.28,1,0,0
16662,16663,52,65,3.28,2.37,9.5,4.4,1,0,1
32936,32937,60,62,2.76,0.08,13.33,4.33,1,0,1
21877,21878,11,65,2.88,0.34,0.44,6.98,1,0,0
22915,22916,57,2,2.55,0.35,34.18,0.59,1,0,0
31561,31562,57,19,6.6,3.08,24.17,0.3,1,0,0
32228,32229,18,36,1.26,0.34,8.58,4.37,1,0,1
8444,8445,31,27,1.77,2.49,40.31,2.66,1,0,0
7814,7815,38,54,2.08,0.24,0.94,1.8,1,0,1
1675,1676,55,37,6.35,2.18,75.03,8.25,1,0,0
20224,20225,30,10,11.62,0.47,5.92,2.29,1,0,1
22026,22027,54,22,0.51,0.86,36.4,1.83,1,0,0
21155,21156,54,74,12.41,2.61,13.03,5.93,1,0,0
12433,12434,17,28,3.89,0.54,0.92,3.45,1,0,1
33743,33744,57,40,1.58,0.34,75.04,2.38,1,0,0
17782,17783,43,34,0.4,0.33,3.54,1.8,1,0,1
32771,32772,24,3,4.45,0.6,21.13,0.37,1,0,0
25289,25290,18,5,1.39,0.68,44.16,4.87,1,0,0
23998,23999,25,14,4.04,0.81,0.53,8.12,1,0,0
21437,21438,20,22,4.9,2.26,32.07,2.48,1,0,0
32231,32232,45,61,0.33,3.85,10.32,2.14,1,0,1
2074,2075,8,28,6.22,1.69,17.53,1.53,1,0,0
13328,13329,49,16,2.27,1.39,12.15,0.07,1,0,1
2070,2071,25,32,3.13,0.46,7.91,0.39,1,0,1
10543,10544,39,19,10.45,0.38,13.88,3.65,1,0,1
6036,6037,37,78,13.8,1.21,41.89,1.12,1,0,0
26921,26922,5,41,1.82,0.23,38.64,4.66,1,1,0
31466,31467,25,8,11.04,4.3,4.16,0.72,1,0,1
28862,28863,54,63,2.93,4.12,35.41,7.09,1,0,0
24390,24391,50,6,1.18,4.84,55.45,3.06,1,0,0
19160,19161,43,8,4.09,1.33,49.96,3.94,1,0,0
19354,19355,47,23,2.63,2.69,61.64,1.7,1,0,0
19808,19809,12,24,3.31,4.73,22.85,0.62,1,0,0
23253,23256,43,21,3.77,4.06,41.1,1.14,1,0,0
24814,24815,41,1,3.93,0.3,5.14,2.26,1,0,1
2406,2407,41,58,6.44,1.44,64.74,1.04,1,0,0
19854,19855,31,33,5.39,0.92,44.41,1.2,1,0,0
6112,6113,50,19,4.79,1.69,1.86,1.07,1,0,1
12207,12208,13,16,10.48,0.79,29.92,0.32,1,0,0
19908,19909,43,9,9.69,0.09,10.79,0.19,1,0,1
13648,13649,34,3,6.11,1.54,18.62,0.01,1,0,0
17727,17728,50,60,7.79,4.02,34.91,3.98,1,0,0
25247,25249,45,59,9.24,0.03,41.58,1.02,1,0,0
13259,13260,17,27,4.21,2.48,8.54,1.71,1,0,1
18936,18937,27,56,4.96,2.3,22.15,0.2,1,0,0
11520,11521,22,19,6.7,3.06,18.09,5.84,1,0,0
9207,9208,37,25,0.36,1.59,43.63,2.7,1,0,0
17347,17348,13,23,3.97,1.76,16.13,4.27,1,0,0
11193,11194,59,63,9.22,1.43,46.68,7.02,1,0,0
20067,20068,13,0,10.86,0.67,4.56,0.34,1,0,1
411,412,41,11,2.66,3.03,62.83,3.19,1,0,0
22222,22223,56,36,8.95,0.45,34.08,0.82,1,0,0
15541,15542,41,78,4.36,2.24,54.5,8.75,1,0,0
7048,7049,42,81,5.3,3.35,15.97,1.24,1,0,0
24510,24511,29,48,1.99,0.16,3.88,6.56,1,0,0
10252,10254,31,65,9.97,0.62,30.08,6.95,1,0,0
15423,15424,10,64,4.48,3.57,6.61,2.16,1,0,1
14699,14700,52,57,0.79,0.3,17.77,2.56,1,0,0
16227,16228,40,63,5.96,4.05,42.01,2.59,1,0,0
34835,34836,48,27,9.27,0.13,14.45,1.37,1,0,1
24275,24276,26,63,6.7,1.47,39.87,7.83,1,0,0
13536,13538,44,7,9.27,2.61,38.22,6.82,1,0,0
4255,4256,11,89,7.4,0.26,52.81,1.59,1,0,0
32418,32419,42,12,2.6,1.24,25.61,2.81,1,0,0
22093,22094,23,78,2.41,1.42,17,1.26,1,0,0
30284,30285,49,40,4.6,2.13,16.79,5.47,1,0,0
21888,21889,41,30,1.39,0.56,25.82,0.21,1,0,0
25480,25481,48,8,2.91,0.66,46.46,5.86,1,0,0
19813,19814,46,10,9.17,0.2,32.54,6.8,1,0,0
30200,30201,34,64,6.48,0.33,49.73,4.84,1,0,0
34966,34967,26,26,11.2,1.6,84.63,5.39,1,0,0
21698,21699,16,60,1.63,0.73,16.05,5.16,1,0,0
14349,14350,21,33,1.27,1.17,26.95,2.95,1,0,0
14816,14817,8,7,8.02,0.79,73.07,4.9,1,0,0
22060,22061,59,30,10.51,2.73,70.54,3.41,1,0,0
4032,4033,40,61,4.76,3.7,56.73,1.13,1,0,0
10901,10902,36,18,7.44,1.91,43.58,0.65,1,0,0
9160,9161,11,63,1.24,1.68,48.38,3.45,1,0,0
14937,14938,41,77,1.63,1.08,4.54,0.47,1,0,1
20745,20746,25,29,1.56,1.65,28.54,3.32,1,0,0
